StudentID,Student Name,Student Gender,Student Age,Student Class,Mother Name,Father Name,Contact Phone Number,Assigned Mentor,Mentor Phone Number
RJ_7852,Arjun Patel,Male,8,3,Siya Sharma,Arjun Kumar,"=""6312035589""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7853,Isha Khan,Female,8,3,Sneha Jain,Sai Singh,"=""6991473982""",Mr. Amit Singh,"=""9876543212"""
RJ_7854,Kavya Reddy,Female,15,10,Sneha Verma,Reyansh Reddy,"=""7766583303""",Ms. Pooja Verma,"=""9876543213"""
RJ_7855,Rohan Shah,Male,8,3,Siya Verma,Kabir Shah,"=""7247307091""",Ms. Pooja Verma,"=""9876543213"""
RJ_7856,Ishaan Reddy,Male,15,9,Ananya Sharma,Reyansh Gupta,"=""6577533353""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7857,Arjun Gupta,Male,13,8,Priya Gupta,Aarav Gupta,"=""6768149281""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7858,Aryan Singh,Male,15,9,Priya Shah,Reyansh Khan,"=""9351394062""",Ms. Pooja Verma,"=""9876543213"""
RJ_7859,Aarav Patel,Male,8,2,Ananya Sharma,Ishaan Jain,"=""8647631261""",Mr. Amit Singh,"=""9876543212"""
RJ_7860,Ishaan Singh,Male,6,1,Diya Kumar,Sai Kumar,"=""9232561330""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7861,Rohan Sharma,Male,12,6,Tara Kumar,Vihaan Khan,"=""7515984155""",Ms. Pooja Verma,"=""9876543213"""
RJ_7862,Sai Reddy,Male,17,12,Aisha Khan,Ishaan Jain,"=""7154232886""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7863,Siya Khan,Female,10,4,Ananya Reddy,Rohan Gupta,"=""7780177386""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7864,Riya Shah,Female,7,1,Kavya Shah,Rohan Gupta,"=""8110389962""",Mr. Amit Singh,"=""9876543212"""
RJ_7865,Priya Singh,Female,10,4,Isha Verma,Arjun Kumar,"=""8964201054""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7866,Kavya Jain,Female,13,7,Sneha Shah,Kabir Jain,"=""6556443909""",Mr. Amit Singh,"=""9876543212"""
RJ_7867,Aditya Reddy,Male,13,8,Siya Singh,Rohan Gupta,"=""7766155223""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7868,Reyansh Patel,Male,12,7,Ananya Reddy,Rohan Reddy,"=""8577935197""",Mr. Amit Singh,"=""9876543212"""
RJ_7869,Kabir Singh,Male,17,11,Kavya Shah,Rohan Khan,"=""6433303028""",Ms. Pooja Verma,"=""9876543213"""
RJ_7870,Isha Reddy,Female,12,6,Priya Khan,Aditya Khan,"=""8966379296""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7871,Riya Shah,Female,12,7,Siya Shah,Sai Khan,"=""8814634922""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7872,Kavya Jain,Female,14,8,Isha Shah,Ishaan Khan,"=""8182350615""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7873,Vihaan Patel,Male,18,12,Sneha Gupta,Reyansh Verma,"=""8649101922""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7874,Aisha Khan,Female,18,12,Ananya Khan,Arjun Singh,"=""7493302326""",Mr. Amit Singh,"=""9876543212"""
RJ_7875,Kavya Verma,Female,17,12,Priya Jain,Rohan Sharma,"=""7858462685""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7876,Aditya Gupta,Male,17,12,Siya Verma,Rohan Reddy,"=""9633638734""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7877,Rohan Reddy,Male,16,11,Kavya Verma,Sai Reddy,"=""8950315029""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7878,Arjun Khan,Male,16,10,Priya Khan,Reyansh Reddy,"=""8550667405""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7879,Vihaan Reddy,Male,13,7,Siya Shah,Ishaan Verma,"=""6939671540""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7880,Aarav Shah,Male,8,3,Tara Reddy,Kabir Kumar,"=""7682347256""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7881,Reyansh Sharma,Male,11,6,Tara Kumar,Arjun Patel,"=""7478084610""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7882,Ishaan Verma,Male,13,7,Aisha Singh,Rohan Verma,"=""7516635560""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7883,Riya Kumar,Female,9,3,Ananya Sharma,Ishaan Jain,"=""7269046789""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7884,Aisha Kumar,Female,16,11,Aisha Gupta,Kabir Shah,"=""7603878853""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7885,Rohan Sharma,Male,7,1,Ananya Gupta,Aarav Kumar,"=""7734867992""",Ms. Pooja Verma,"=""9876543213"""
RJ_7886,Sneha Sharma,Female,12,6,Isha Jain,Ishaan Khan,"=""9152346124""",Ms. Pooja Verma,"=""9876543213"""
RJ_7887,Aryan Reddy,Male,16,10,Riya Reddy,Ishaan Khan,"=""7741937308""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7888,Reyansh Jain,Male,13,7,Diya Patel,Aryan Jain,"=""7730241433""",Mr. Amit Singh,"=""9876543212"""
RJ_7889,Kabir Reddy,Male,8,2,Priya Shah,Ishaan Gupta,"=""8610053146""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7890,Riya Patel,Female,11,6,Tara Khan,Vihaan Reddy,"=""7158193944""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7891,Sai Reddy,Male,7,2,Riya Verma,Vihaan Jain,"=""7310273801""",Ms. Pooja Verma,"=""9876543213"""
RJ_7892,Aisha Khan,Female,9,3,Isha Verma,Arjun Sharma,"=""9130632888""",Mr. Amit Singh,"=""9876543212"""
RJ_7893,Isha Jain,Female,13,7,Ananya Sharma,Ishaan Sharma,"=""7732019795""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7894,Riya Jain,Female,10,5,Priya Reddy,Aryan Khan,"=""8724142010""",Mr. Amit Singh,"=""9876543212"""
RJ_7895,Aryan Verma,Male,9,4,Kavya Shah,Aditya Kumar,"=""6317569072""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7896,Arjun Verma,Male,11,6,Kavya Patel,Aditya Verma,"=""7797769074""",Ms. Pooja Verma,"=""9876543213"""
RJ_7897,Isha Singh,Female,13,8,Isha Sharma,Aarav Kumar,"=""7249830577""",Mr. Amit Singh,"=""9876543212"""
RJ_7898,Rohan Gupta,Male,11,6,Riya Kumar,Kabir Verma,"=""7832729678""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7899,Reyansh Khan,Male,10,5,Sneha Shah,Aditya Reddy,"=""8957432264""",Mr. Amit Singh,"=""9876543212"""
RJ_7900,Rohan Shah,Male,14,9,Riya Khan,Aditya Verma,"=""7394956894""",Ms. Pooja Verma,"=""9876543213"""
RJ_7901,Reyansh Verma,Male,9,4,Isha Sharma,Rohan Kumar,"=""6713959056""",Ms. Pooja Verma,"=""9876543213"""
RJ_7902,Arjun Singh,Male,17,11,Tara Jain,Rohan Khan,"=""6722679209""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7903,Sneha Kumar,Female,18,12,Sneha Patel,Reyansh Reddy,"=""7222891713""",Mr. Amit Singh,"=""9876543212"""
RJ_7904,Aryan Patel,Male,9,3,Isha Kumar,Reyansh Shah,"=""8430402323""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7905,Rohan Sharma,Male,16,10,Siya Sharma,Kabir Kumar,"=""9437468251""",Mr. Amit Singh,"=""9876543212"""
RJ_7906,Aisha Kumar,Female,7,1,Siya Khan,Sai Khan,"=""6867840119""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7907,Arjun Reddy,Male,15,9,Ananya Kumar,Arjun Khan,"=""7716530584""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7908,Aisha Singh,Female,10,4,Siya Sharma,Arjun Jain,"=""7733802770""",Mr. Amit Singh,"=""9876543212"""
RJ_7909,Isha Patel,Female,17,11,Ananya Sharma,Aarav Reddy,"=""7615499552""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7910,Kabir Reddy,Male,8,2,Priya Khan,Aditya Reddy,"=""9976240094""",Ms. Pooja Verma,"=""9876543213"""
RJ_7911,Priya Reddy,Female,8,3,Riya Gupta,Arjun Shah,"=""6205513610""",Ms. Pooja Verma,"=""9876543213"""
RJ_7912,Sai Patel,Male,9,4,Riya Khan,Reyansh Reddy,"=""7272537516""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7913,Aditya Jain,Male,12,6,Isha Jain,Reyansh Kumar,"=""8444056001""",Mr. Amit Singh,"=""9876543212"""
RJ_7914,Kabir Verma,Male,7,2,Sneha Jain,Aryan Reddy,"=""8658623959""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7915,Ishaan Sharma,Male,17,11,Isha Reddy,Aarav Verma,"=""8466914555""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7916,Diya Reddy,Female,14,9,Siya Singh,Aditya Singh,"=""9106339515""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7917,Sai Sharma,Male,10,5,Sneha Patel,Aditya Kumar,"=""6508409557""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7918,Aditya Khan,Male,6,1,Riya Kumar,Arjun Reddy,"=""9554717479""",Ms. Pooja Verma,"=""9876543213"""
RJ_7919,Sai Shah,Male,15,9,Riya Gupta,Reyansh Khan,"=""8146335545""",Ms. Pooja Verma,"=""9876543213"""
RJ_7920,Sneha Patel,Female,11,5,Diya Patel,Kabir Patel,"=""7266302820""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7921,Priya Gupta,Female,14,8,Kavya Khan,Vihaan Jain,"=""6451269344""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7922,Rohan Sharma,Male,11,6,Sneha Shah,Aarav Patel,"=""6944102369""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7923,Sneha Kumar,Female,15,10,Diya Singh,Vihaan Jain,"=""9666277609""",Mr. Amit Singh,"=""9876543212"""
RJ_7924,Vihaan Kumar,Male,16,10,Ananya Patel,Vihaan Reddy,"=""9159740856""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7925,Rohan Sharma,Male,18,12,Priya Khan,Ishaan Verma,"=""8142994216""",Ms. Pooja Verma,"=""9876543213"""
RJ_7926,Kabir Kumar,Male,10,4,Riya Reddy,Vihaan Patel,"=""6499877088""",Ms. Pooja Verma,"=""9876543213"""
RJ_7927,Isha Verma,Female,18,12,Sneha Kumar,Aditya Kumar,"=""6919089458""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7928,Isha Singh,Female,14,9,Diya Jain,Rohan Sharma,"=""9574805974""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7929,Vihaan Jain,Male,17,12,Aisha Patel,Aarav Gupta,"=""8777220281""",Mr. Amit Singh,"=""9876543212"""
RJ_7930,Ananya Shah,Female,18,12,Ananya Shah,Rohan Patel,"=""7355828836""",Mr. Amit Singh,"=""9876543212"""
RJ_7931,Vihaan Shah,Male,13,7,Riya Patel,Sai Patel,"=""8891106852""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7932,Aryan Jain,Male,9,4,Kavya Kumar,Kabir Singh,"=""9962917150""",Mr. Amit Singh,"=""9876543212"""
RJ_7933,Diya Reddy,Female,7,1,Aisha Jain,Rohan Shah,"=""9524212718""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7934,Reyansh Reddy,Male,13,8,Aisha Sharma,Ishaan Shah,"=""8235554420""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7935,Aditya Jain,Male,16,11,Sneha Singh,Ishaan Sharma,"=""7218870737""",Ms. Pooja Verma,"=""9876543213"""
RJ_7936,Kabir Shah,Male,16,11,Aisha Gupta,Sai Verma,"=""6132541677""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7937,Rohan Gupta,Male,8,3,Riya Jain,Aditya Khan,"=""7107833805""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7938,Siya Reddy,Female,11,6,Isha Gupta,Aarav Singh,"=""8751703137""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7939,Aisha Sharma,Female,12,6,Tara Kumar,Rohan Sharma,"=""6513146333""",Ms. Pooja Verma,"=""9876543213"""
RJ_7940,Priya Jain,Female,11,6,Isha Gupta,Sai Khan,"=""6250188970""",Mr. Amit Singh,"=""9876543212"""
RJ_7941,Kavya Jain,Female,10,5,Siya Verma,Reyansh Jain,"=""9298498051""",Ms. Pooja Verma,"=""9876543213"""
RJ_7942,Sneha Singh,Female,14,8,Tara Jain,Ishaan Khan,"=""7729995222""",Mr. Amit Singh,"=""9876543212"""
RJ_7943,Sneha Jain,Female,7,1,Sneha Khan,Aditya Verma,"=""7668593250""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7944,Isha Verma,Female,15,9,Ananya Khan,Vihaan Jain,"=""9692135468""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7945,Reyansh Kumar,Male,13,8,Tara Singh,Sai Kumar,"=""9800091988""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7946,Diya Singh,Female,9,4,Ananya Singh,Kabir Singh,"=""6934059408""",Ms. Pooja Verma,"=""9876543213"""
RJ_7947,Priya Reddy,Female,8,2,Diya Gupta,Aditya Gupta,"=""6755739055""",Mr. Amit Singh,"=""9876543212"""
RJ_7948,Priya Sharma,Female,13,8,Aisha Gupta,Vihaan Verma,"=""7276575605""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7949,Ishaan Kumar,Male,7,2,Riya Verma,Aarav Sharma,"=""9263762618""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7950,Aisha Sharma,Female,8,2,Isha Kumar,Ishaan Gupta,"=""6339131348""",Mr. Amit Singh,"=""9876543212"""
RJ_7951,Aisha Patel,Female,14,8,Sneha Reddy,Vihaan Khan,"=""6122306879""",Ms. Pooja Verma,"=""9876543213"""
RJ_7952,Tara Shah,Female,12,7,Kavya Jain,Vihaan Shah,"=""7161770110""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7953,Sneha Patel,Female,11,5,Diya Jain,Kabir Patel,"=""6470130101""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7954,Vihaan Khan,Male,6,1,Diya Kumar,Vihaan Patel,"=""9406261203""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7955,Isha Shah,Female,17,12,Kavya Jain,Rohan Patel,"=""8117672988""",Mr. Amit Singh,"=""9876543212"""
RJ_7956,Priya Singh,Female,15,9,Ananya Sharma,Aditya Khan,"=""6401004558""",Mr. Amit Singh,"=""9876543212"""
RJ_7957,Priya Reddy,Female,7,2,Priya Jain,Rohan Khan,"=""9643380771""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7958,Aisha Singh,Female,6,1,Isha Kumar,Kabir Verma,"=""9754010751""",Ms. Pooja Verma,"=""9876543213"""
RJ_7959,Aryan Reddy,Male,16,10,Diya Sharma,Sai Jain,"=""6303496092""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7960,Ishaan Jain,Male,9,3,Tara Sharma,Ishaan Sharma,"=""6381546769""",Mr. Amit Singh,"=""9876543212"""
RJ_7961,Aryan Reddy,Male,14,8,Riya Verma,Ishaan Verma,"=""8815799323""",Mr. Amit Singh,"=""9876543212"""
RJ_7962,Tara Verma,Female,8,2,Kavya Kumar,Ishaan Verma,"=""7230340188""",Mr. Amit Singh,"=""9876543212"""
RJ_7963,Siya Patel,Female,9,4,Diya Sharma,Rohan Kumar,"=""9166674882""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7964,Ananya Sharma,Female,17,11,Siya Patel,Aditya Singh,"=""6712755408""",Ms. Pooja Verma,"=""9876543213"""
RJ_7965,Vihaan Sharma,Male,15,9,Riya Verma,Aarav Kumar,"=""7467344539""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7966,Sneha Singh,Female,11,6,Diya Jain,Sai Kumar,"=""9589322443""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7967,Priya Gupta,Female,15,9,Siya Shah,Sai Patel,"=""6997550274""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7968,Aditya Sharma,Male,18,12,Riya Jain,Ishaan Jain,"=""7657837508""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7969,Rohan Patel,Male,11,6,Priya Shah,Rohan Kumar,"=""6318967063""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7970,Aditya Shah,Male,7,2,Kavya Kumar,Ishaan Sharma,"=""8494600732""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7971,Vihaan Gupta,Male,18,12,Aisha Reddy,Vihaan Jain,"=""9458376310""",Ms. Pooja Verma,"=""9876543213"""
RJ_7972,Sneha Singh,Female,18,12,Sneha Gupta,Sai Khan,"=""8546651262""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7973,Diya Shah,Female,11,5,Sneha Singh,Aryan Khan,"=""6836407488""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7974,Ishaan Singh,Male,7,2,Aisha Patel,Vihaan Kumar,"=""6934751818""",Ms. Pooja Verma,"=""9876543213"""
RJ_7975,Riya Kumar,Female,16,11,Siya Khan,Aryan Gupta,"=""7161678056""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7976,Sneha Jain,Female,12,6,Priya Khan,Sai Gupta,"=""9858853320""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7977,Kabir Verma,Male,7,2,Aisha Gupta,Rohan Gupta,"=""9109530541""",Ms. Pooja Verma,"=""9876543213"""
RJ_7978,Aisha Kumar,Female,16,11,Diya Patel,Rohan Gupta,"=""7836318427""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7979,Arjun Patel,Male,12,7,Ananya Verma,Ishaan Reddy,"=""8427022763""",Ms. Pooja Verma,"=""9876543213"""
RJ_7980,Rohan Reddy,Male,17,11,Riya Singh,Vihaan Khan,"=""9662512263""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7981,Sneha Khan,Female,16,11,Priya Verma,Kabir Reddy,"=""7870574032""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7982,Kavya Singh,Female,11,6,Riya Patel,Rohan Jain,"=""8767939265""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7983,Sneha Khan,Female,8,2,Sneha Shah,Sai Shah,"=""8987443719""",Mr. Amit Singh,"=""9876543212"""
RJ_7984,Priya Shah,Female,16,10,Siya Khan,Rohan Kumar,"=""9101884668""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7985,Kabir Verma,Male,14,9,Tara Reddy,Kabir Khan,"=""6696722421""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7986,Sai Kumar,Male,11,6,Ananya Gupta,Sai Reddy,"=""7855991881""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7987,Rohan Gupta,Male,18,12,Tara Khan,Vihaan Jain,"=""8133021936""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7988,Kabir Singh,Male,8,3,Priya Singh,Kabir Sharma,"=""9843375981""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7989,Ananya Patel,Female,12,7,Sneha Kumar,Aditya Khan,"=""9749609592""",Mr. Amit Singh,"=""9876543212"""
RJ_7990,Priya Singh,Female,18,12,Aisha Gupta,Arjun Reddy,"=""7398702938""",Mr. Amit Singh,"=""9876543212"""
RJ_7991,Rohan Patel,Male,10,5,Aisha Verma,Aarav Shah,"=""9749106248""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7992,Priya Gupta,Female,7,2,Diya Patel,Vihaan Patel,"=""9509203339""",Mr. Amit Singh,"=""9876543212"""
RJ_7993,Rohan Sharma,Male,17,11,Isha Khan,Rohan Verma,"=""7263618542""",Mr. Vijay Gupta,"=""9876543214"""
RJ_7994,Arjun Singh,Male,17,12,Siya Singh,Aryan Jain,"=""8675430289""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7995,Aryan Kumar,Male,15,9,Diya Shah,Aditya Singh,"=""8750134163""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7996,Kabir Singh,Male,14,8,Riya Singh,Kabir Sharma,"=""8138750502""",Ms. Sunita Sharma,"=""9876543211"""
RJ_7997,Aditya Patel,Male,10,4,Kavya Jain,Vihaan Khan,"=""8730884611""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_7998,Ananya Kumar,Female,12,7,Kavya Reddy,Aarav Verma,"=""8120802016""",Ms. Pooja Verma,"=""9876543213"""
RJ_7999,Aisha Kumar,Female,8,2,Diya Reddy,Sai Verma,"=""6375971768""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8000,Ananya Gupta,Female,8,3,Aisha Sharma,Aarav Verma,"=""6915650385""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8001,Sneha Khan,Female,13,7,Sneha Patel,Reyansh Shah,"=""6267428202""",Ms. Pooja Verma,"=""9876543213"""
RJ_8002,Isha Shah,Female,18,12,Isha Singh,Kabir Shah,"=""6752025786""",Mr. Amit Singh,"=""9876543212"""
RJ_8003,Rohan Sharma,Male,14,8,Diya Shah,Ishaan Patel,"=""8345884983""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8004,Siya Shah,Female,14,9,Aisha Kumar,Reyansh Jain,"=""6854015130""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8005,Siya Patel,Female,16,11,Tara Verma,Rohan Patel,"=""8694473346""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8006,Sneha Kumar,Female,15,10,Siya Khan,Ishaan Khan,"=""9690467825""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8007,Sai Sharma,Male,14,8,Ananya Singh,Kabir Sharma,"=""9138738386""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8008,Priya Shah,Female,17,12,Priya Patel,Rohan Patel,"=""9142521625""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8009,Vihaan Khan,Male,17,12,Tara Singh,Ishaan Verma,"=""8826516227""",Ms. Pooja Verma,"=""9876543213"""
RJ_8010,Ishaan Shah,Male,6,1,Priya Jain,Rohan Sharma,"=""8568371628""",Ms. Pooja Verma,"=""9876543213"""
RJ_8011,Ishaan Kumar,Male,17,12,Riya Singh,Ishaan Jain,"=""7781004085""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8012,Isha Shah,Female,10,5,Diya Sharma,Arjun Sharma,"=""9483312344""",Ms. Pooja Verma,"=""9876543213"""
RJ_8013,Sai Khan,Male,17,11,Tara Sharma,Ishaan Singh,"=""8786866312""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8014,Ishaan Jain,Male,13,8,Tara Kumar,Ishaan Khan,"=""8164017998""",Mr. Amit Singh,"=""9876543212"""
RJ_8015,Aditya Reddy,Male,15,9,Isha Khan,Kabir Verma,"=""9470714845""",Ms. Pooja Verma,"=""9876543213"""
RJ_8016,Isha Shah,Female,9,3,Aisha Singh,Sai Kumar,"=""8615153381""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8017,Kavya Gupta,Female,9,3,Riya Singh,Rohan Gupta,"=""7560222259""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8018,Aditya Kumar,Male,15,10,Priya Reddy,Aarav Verma,"=""7648846990""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8019,Aditya Singh,Male,12,7,Isha Shah,Reyansh Shah,"=""8218355167""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8020,Ananya Sharma,Female,16,11,Tara Patel,Kabir Gupta,"=""6107050189""",Mr. Amit Singh,"=""9876543212"""
RJ_8021,Aditya Verma,Male,17,11,Sneha Patel,Sai Shah,"=""7359786470""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8022,Sneha Singh,Female,17,12,Isha Kumar,Rohan Singh,"=""6495612792""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8023,Riya Patel,Female,9,4,Tara Kumar,Kabir Verma,"=""8527989099""",Mr. Amit Singh,"=""9876543212"""
RJ_8024,Aryan Sharma,Male,12,7,Sneha Sharma,Sai Sharma,"=""6291799780""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8025,Aisha Verma,Female,11,5,Priya Kumar,Aryan Shah,"=""7799950044""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8026,Riya Kumar,Female,10,4,Siya Verma,Aditya Kumar,"=""8368772854""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8027,Sneha Patel,Female,14,9,Riya Shah,Aarav Singh,"=""9206475008""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8028,Kavya Gupta,Female,17,11,Kavya Singh,Kabir Kumar,"=""9337140942""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8029,Vihaan Shah,Male,12,6,Aisha Shah,Kabir Verma,"=""7628801464""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8030,Tara Kumar,Female,13,8,Riya Patel,Arjun Verma,"=""9602632450""",Mr. Amit Singh,"=""9876543212"""
RJ_8031,Isha Kumar,Female,14,9,Priya Verma,Reyansh Verma,"=""8191964332""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8032,Aditya Verma,Male,14,8,Siya Kumar,Aarav Sharma,"=""8824842177""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8033,Reyansh Jain,Male,12,6,Kavya Khan,Reyansh Gupta,"=""8369617071""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8034,Ishaan Patel,Male,15,9,Siya Sharma,Ishaan Reddy,"=""6926538967""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8035,Tara Gupta,Female,7,2,Sneha Patel,Kabir Sharma,"=""7871980855""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8036,Tara Shah,Female,7,1,Diya Singh,Kabir Patel,"=""6164176791""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8037,Arjun Reddy,Male,17,12,Ananya Shah,Sai Singh,"=""6966593738""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8038,Rohan Jain,Male,7,1,Tara Jain,Ishaan Reddy,"=""8538543719""",Ms. Sunita Sharma,"=""9876543211"""
RJ_8039,Kavya Reddy,Female,14,8,Siya Shah,Reyansh Khan,"=""6201472582""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8040,Riya Patel,Female,8,2,Siya Verma,Reyansh Shah,"=""7698861445""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8041,Ananya Sharma,Female,18,12,Isha Jain,Vihaan Singh,"=""9777476387""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8042,Kavya Singh,Female,13,7,Aisha Reddy,Vihaan Patel,"=""7892634586""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8043,Isha Gupta,Female,11,5,Kavya Gupta,Vihaan Patel,"=""6483826046""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_8044,Aisha Kumar,Female,13,8,Tara Sharma,Rohan Shah,"=""6573808239""",Ms. Pooja Verma,"=""9876543213"""
RJ_8045,Aarav Reddy,Male,12,7,Isha Verma,Reyansh Singh,"=""6904010557""",Ms. Pooja Verma,"=""9876543213"""
RJ_8046,Reyansh Reddy,Male,15,10,Kavya Shah,Reyansh Verma,"=""8340380404""",Ms. Pooja Verma,"=""9876543213"""
RJ_8047,Priya Khan,Female,10,5,Diya Gupta,Vihaan Verma,"=""8322590420""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8048,Kavya Khan,Female,8,2,Diya Sharma,Vihaan Shah,"=""8905362522""",Mr. Vijay Gupta,"=""9876543214"""
RJ_8049,Aisha Patel,Female,17,11,Priya Khan,Kabir Khan,"=""9936059090""",Ms. Sunita Sharma,"=""9876543211"""
